gameId,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueCSPerMin,blueGoldPerMin
4511953640,1,35,4,1,5,0,5,2,1,1,1,18261,7.4,19979,248,67,24.8,1826.1
4512246178,1,23,3,1,11,5,6,2,1,1,1,20151,7.4,20475,261,72,26.1,2015.1
4508499882,1,40,0,1,7,5,7,1,0,1,0,16232,7.0,18631,200,52,20.0,1623.2
4520508656,1,16,3,0,1,6,0,0,0,0,0,13775,7.0,17208,206,61,20.6,1377.5
4515450314,0,20,5,0,3,3,4,1,1,0,0,14771,6.8,17669,234,52,23.4,1477.1
4526573036,1,15,4,1,2,1,2,1,0,1,0,15538,6.8,18222,264,57,26.4,1553.8
4526662681,0,15,5,0,12,10,22,0,0,0,0,19390,7.2,18011,200,40,20.0,1939.0
4525919614,1,16,7,0,6,6,8,1,1,0,0,16474,6.8,17494,209,36,20.9,1647.4
4497788373,1,15,2,1,11,3,13,1,1,0,0,19267,7.6,20141,230,58,23.0,1926.7
4525974749,0,26,3,1,6,6,5,0,0,0,0,16367,7.0,17910,218,56,21.8,1636.7
4527584332,1,15,3,0,7,9,8,1,0,1,0,16066,6.8,18218,195,48,19.5,1606.6
4520983823,0,18,5,0,3,8,3,0,0,0,0,14790,6.4,16619,217,37,21.7,1479.0
4527399718,0,15,0,0,1,6,1,0,0,0,0,14417,7.0,17488,237,61,23.7,1441.7
4526421447,0,23,1,0,6,8,3,0,0,0,0,16365,6.8,18280,195,71,19.5,1636.5
4525586479,1,56,6,1,7,6,9,1,0,1,0,16647,6.6,17867,214,60,21.4,1664.7
4493982450,0,81,2,0,3,7,3,1,1,0,0,15058,6.8,17113,223,55,22.3,1505.8
4526960902,0,15,6,0,10,5,9,1,0,1,1,20419,7.6,20428,246,53,24.6,2041.9
4494136830,0,15,1,1,5,3,6,1,1,0,0,16224,6.8,18284,254,53,25.4,1622.4
4527368382,0,21,0,1,8,6,9,1,1,0,0,16338,6.4,16019,191,32,19.1,1633.8
4527621723,1,46,0,1,10,2,7,2,1,1,3,19557,7.0,18070,191,51,19.1,1955.7
4515763607,0,16,1,0,4,7,1,0,0,0,0,14125,6.6,16758,170,44,17.0,1412.5
4527673599,1,16,3,0,3,5,2,0,0,0,0,15125,6.6,17843,197,80,19.7,1512.5
4525226479,0,14,7,1,7,10,11,0,0,0,0,17297,7.0,18422,228,51,22.8,1729.7
4525936315,1,54,4,1,7,9,6,1,1,0,0,16437,6.8,16958,195,48,19.5,1643.7
4527437019,1,36,2,0,5,7,5,0,0,0,0,15689,6.6,16026,187,48,18.7,1568.9
4526335845,1,17,3,0,5,7,7,0,0,0,0,16281,6.8,17598,216,46,21.6,1628.1
4492568558,1,17,1,1,10,4,11,0,0,0,0,17464,7.0,18187,217,35,21.7,1746.4
4518459736,1,12,1,1,9,4,8,1,0,1,1,19978,7.4,19500,251,54,25.1,1997.8
4511340293,1,14,3,1,10,2,15,1,1,0,0,18142,7.2,18432,224,53,22.4,1814.2
4498725511,1,40,4,1,8,1,6,2,1,1,1,18375,7.2,19454,222,51,22.2,1837.5
4515480447,1,15,0,0,6,6,5,0,0,0,0,16507,7.0,18941,216,65,21.6,1650.7
4516935258,1,18,0,0,3,4,6,1,1,0,0,14988,6.4,15830,214,52,21.4,1498.8
4523809434,0,76,6,0,5,5,4,1,1,0,0,16203,7.0,18321,228,51,22.8,1620.3
4517594548,1,20,3,0,5,4,5,0,0,0,0,16522,7.0,18641,236,57,23.6,1652.2
4513943216,0,13,5,1,12,7,11,0,0,0,0,18306,6.6,16973,214,34,21.4,1830.6
4513493153,0,53,5,1,10,8,10,0,0,0,0,17573,7.0,17180,205,42,20.5,1757.3
4527431708,1,14,1,1,8,3,4,2,1,1,1,17827,7.2,19215,229,44,22.9,1782.7
4507304964,0,16,2,1,5,9,3,1,1,0,0,16182,7.0,17560,204,46,20.4,1618.2
4527385482,0,22,2,0,3,5,3,1,1,0,0,15309,6.8,17455,245,49,24.5,1530.9
4518920963,0,68,2,0,4,5,8,0,0,0,0,15594,7.0,17492,233,52,23.3,1559.4
4513224745,1,16,2,1,10,9,12,0,0,0,0,18340,7.0,18533,201,54,20.1,1834.0
4527589984,1,37,3,0,6,5,7,2,1,1,1,17486,7.2,17915,215,52,21.5,1748.6
4517955952,1,21,2,1,8,9,8,0,0,0,0,16911,6.6,17768,207,52,20.7,1691.1
4525782560,0,18,6,1,7,5,5,1,0,1,1,18107,7.0,18102,236,46,23.6,1810.7
4526697632,0,16,6,0,7,9,4,0,0,0,0,16649,7.2,18909,230,48,23.0,1664.9
4524799428,1,40,1,1,9,3,7,0,0,0,0,18322,7.4,20963,258,68,25.8,1832.2
4525167083,0,16,0,1,9,5,6,1,1,0,0,17366,6.8,17609,213,51,21.3,1736.6
4525999060,0,46,2,0,3,6,0,1,0,1,0,14984,7.0,18050,235,64,23.5,1498.4
4512479841,1,19,6,0,11,5,15,0,0,0,0,18945,7.0,18908,241,35,24.1,1894.5
4516031571,0,15,5,0,8,5,6,0,0,0,0,17851,7.4,19947,257,44,25.7,1785.1
4525797575,0,16,1,0,7,10,8,0,0,0,0,16900,6.8,16827,161,47,16.1,1690.0
4505466847,0,42,3,0,3,4,4,0,0,0,0,14923,7.0,17661,229,48,22.9,1492.3
4514465799,0,14,4,1,5,11,3,0,0,0,0,14790,6.6,16593,185,42,18.5,1479.0
4526366514,1,16,2,1,7,6,7,0,0,0,0,18035,7.0,18668,250,48,25.0,1803.5
4527530188,1,99,7,1,6,7,7,1,1,0,0,17193,7.4,18554,257,55,25.7,1719.3
4527408690,1,15,4,1,13,3,11,0,0,0,0,19536,7.6,20584,217,58,21.7,1953.6
4508769864,0,50,4,0,5,2,7,2,1,1,0,16444,7.4,18995,229,63,22.9,1644.4
4526802762,0,20,2,0,1,11,2,0,0,0,0,13177,6.2,15610,177,48,17.7,1317.7
4527439661,1,20,0,1,13,8,20,1,1,0,0,17564,6.6,15596,167,28,16.7,1756.4
4526405624,0,16,0,1,10,8,12,1,1,0,0,17281,7.0,17509,203,39,20.3,1728.1
4519461793,0,18,1,0,4,7,7,0,0,0,0,15818,6.8,17864,233,47,23.3,1581.8
4525339465,0,17,2,0,5,7,8,0,0,0,0,16208,7.0,18110,218,54,21.8,1620.8
4515440018,0,136,7,1,6,5,3,1,0,1,1,17174,7.0,18458,231,49,23.1,1717.4
4521530556,1,17,1,0,10,5,11,1,1,0,0,17920,7.0,18730,224,51,22.4,1792.0
4517920600,1,16,4,0,6,7,5,1,1,0,0,15882,7.2,18675,198,68,19.8,1588.2
4527391946,0,14,1,0,6,11,6,0,0,0,0,15801,6.6,17010,209,49,20.9,1580.1
4516105924,0,39,5,1,10,5,13,0,0,0,0,18866,7.4,19651,252,51,25.2,1886.6
4518005964,0,19,6,1,1,4,1,2,1,1,0,14056,6.6,16260,223,50,22.3,1405.6
4521217468,0,42,8,0,5,10,4,1,1,0,0,15876,6.8,17206,224,39,22.4,1587.6
4526264359,0,15,0,1,3,3,2,1,0,1,0,15567,7.0,18798,232,52,23.2,1556.7
4515338624,0,13,1,0,5,11,8,0,0,0,0,15979,6.8,16648,190,39,19.0,1597.9
4524245111,0,16,2,0,6,5,4,1,1,0,0,16398,6.6,17974,236,53,23.6,1639.8
4464331919,0,48,2,1,4,4,3,1,0,1,0,15721,7.2,18756,213,64,21.3,1572.1
4520317076,0,15,4,0,2,8,1,0,0,0,0,14206,6.6,16793,200,50,20.0,1420.6
4517907839,1,12,3,1,15,5,18,1,1,0,1,20844,7.2,18777,250,39,25.0,2084.4
4521327659,1,13,2,1,8,3,9,1,1,0,0,17428,7.2,19729,220,50,22.0,1742.8
4527366707,1,18,2,0,7,2,10,0,0,0,0,16879,7.2,18526,211,52,21.1,1687.9
4526361954,1,24,0,1,8,2,9,1,1,0,1,17422,6.8,17192,211,24,21.1,1742.2
4500489540,0,14,1,0,3,3,3,0,0,0,0,15255,7.0,18312,228,45,22.8,1525.5
4513422670,0,35,3,0,6,9,8,1,1,0,0,16978,7.2,19145,205,55,20.5,1697.8
4526746921,0,14,3,0,6,9,9,1,1,0,0,15738,6.6,16512,188,53,18.8,1573.8
4526966381,0,14,2,0,9,6,8,0,0,0,0,17079,7.0,18150,203,47,20.3,1707.9
4526838026,1,16,2,1,1,4,1,0,0,0,0,14761,7.0,17655,230,56,23.0,1476.1
4520747802,1,17,3,1,12,4,10,1,1,0,0,19724,7.8,20621,263,49,26.3,1972.4
4526781753,0,16,4,1,8,3,12,1,1,0,0,17479,7.2,19021,243,48,24.3,1747.9
4523917327,1,15,2,0,16,10,17,2,1,1,0,20344,7.0,18646,193,48,19.3,2034.4
4497655000,0,17,3,0,2,6,2,0,0,0,0,15141,7.2,18537,230,62,23.0,1514.1
4526194900,0,17,2,0,4,3,5,0,0,0,0,15793,6.8,17950,246,40,24.6,1579.3
4512044253,1,16,5,1,6,9,4,0,0,0,0,15653,6.6,16241,203,40,20.3,1565.3
4519376202,1,14,2,1,5,3,4,1,1,0,0,15836,7.0,18174,223,44,22.3,1583.6
4503713069,1,17,0,1,4,2,4,0,0,0,0,14673,6.4,16034,183,47,18.3,1467.3
4527158569,1,18,5,1,10,4,11,0,0,0,0,18270,7.0,18656,249,41,24.9,1827.0
4527454154,0,19,5,1,13,12,19,0,0,0,0,19362,6.6,17316,195,28,19.5,1936.2
4525563784,0,14,4,1,5,6,6,1,1,0,0,15820,6.8,17954,200,59,20.0,1582.0
4492374255,1,18,2,1,5,3,5,1,1,0,0,16583,6.8,17825,219,60,21.9,1658.3
4509228650,1,16,1,1,9,3,6,1,1,0,0,18558,7.2,19625,269,51,26.9,1855.8
4499967324,1,17,3,1,6,4,7,0,0,0,0,17477,7.0,19006,232,64,23.2,1747.7
4498918077,1,14,2,1,3,7,2,0,0,0,0,14935,7.0,18365,198,59,19.8,1493.5
4526188851,1,18,2,1,14,6,10,1,0,1,0,19203,7.4,20047,220,49,22.0,1920.3
4521641532,1,12,4,1,6,6,3,0,0,0,0,16701,6.8,17820,237,40,23.7,1670.1
4502676809,0,68,2,1,13,3,19,1,0,1,0,17529,6.8,17038,138,40,13.8,1752.9
4517665139,0,19,4,0,4,8,5,0,0,0,0,15264,6.4,16327,208,44,20.8,1526.4
4526573339,0,55,2,1,8,6,7,1,1,0,0,17403,7.4,19112,215,47,21.5,1740.3
4526195389,1,18,3,1,4,6,2,1,0,1,0,15500,6.8,17374,218,56,21.8,1550.0
4510184598,0,26,2,0,2,5,5,0,0,0,0,12886,6.0,14091,165,32,16.5,1288.6
4527284987,1,17,2,1,6,3,7,1,1,0,1,17780,7.2,18440,221,48,22.1,1778.0
4509444763,1,17,1,0,3,7,2,0,0,0,0,15632,7.0,18400,232,72,23.2,1563.2
4525200443,1,17,2,1,6,7,5,1,1,0,0,16230,6.8,17203,190,59,19.0,1623.0
4506796397,1,14,1,0,4,2,4,1,1,0,0,15346,7.0,18388,232,52,23.2,1534.6
4515299761,0,21,3,1,3,2,4,1,1,0,0,15718,7.0,17991,250,53,25.0,1571.8
4511146118,1,76,3,1,6,4,9,1,1,0,0,17620,7.0,19434,233,64,23.3,1762.0
4515302737,0,16,2,0,4,13,4,0,0,0,0,14958,6.8,16993,207,47,20.7,1495.8
4495228612,0,17,1,0,2,6,2,0,0,0,0,14025,6.6,16510,205,51,20.5,1402.5
4496483368,1,48,3,1,4,3,3,2,1,1,0,15656,7.0,17844,227,48,22.7,1565.6
4515415640,0,20,1,1,9,14,10,0,0,0,0,17155,6.6,16245,183,32,18.3,1715.5
4523576298,1,14,4,1,8,3,7,1,1,0,0,16595,7.2,18940,210,55,21.0,1659.5
4524577169,1,20,5,1,9,8,13,1,1,0,0,17283,6.6,16810,205,28,20.5,1728.3
4518919101,0,11,3,0,5,8,9,0,0,0,0,15388,6.4,15598,179,39,17.9,1538.8
4527605062,0,15,4,1,11,10,9,1,0,1,0,17797,7.0,17892,191,36,19.1,1779.7
4511899232,1,22,6,0,6,7,6,0,0,0,0,17170,7.0,18110,243,60,24.3,1717.0
4522413426,1,15,0,1,4,2,5,0,0,0,0,16729,7.0,18725,227,48,22.7,1672.9
4515922365,0,11,1,1,8,9,6,0,0,0,0,17424,7.2,18146,224,37,22.4,1742.4
4507608751,0,19,2,1,8,7,12,2,1,1,0,16912,6.8,17022,213,57,21.3,1691.2
4524488615,0,64,4,1,12,6,18,1,0,1,1,19426,6.8,18749,218,37,21.8,1942.6
4521968003,0,14,1,1,5,4,5,0,0,0,0,16062,6.8,17907,195,61,19.5,1606.2
4508126209,1,10,4,0,7,4,4,1,0,1,1,17440,7.0,18208,197,55,19.7,1744.0
4525991755,0,17,3,1,3,11,3,0,0,0,0,15273,6.6,16831,227,41,22.7,1527.3
4510144910,1,16,6,0,5,6,5,0,0,0,0,16571,7.2,19112,212,66,21.2,1657.1
4510116594,1,18,2,1,10,5,9,1,0,1,1,19204,7.2,20182,228,59,22.8,1920.4
4525296321,0,15,0,1,2,4,2,0,0,0,0,15210,6.8,17457,222,45,22.2,1521.0
4526741895,0,13,4,1,6,8,7,0,0,0,0,17190,6.8,17552,226,44,22.6,1719.0
4510821185,0,19,5,0,6,6,4,0,0,0,0,16839,7.0,18230,222,57,22.2,1683.9
4516090718,0,21,1,0,3,7,2,0,0,0,0,14552,6.6,16760,222,49,22.2,1455.2
4525553823,1,14,0,0,10,4,13,1,1,0,0,19359,7.2,19182,243,53,24.3,1935.9
4493623351,1,22,2,1,6,6,4,2,1,1,0,16043,7.0,18113,213,56,21.3,1604.3
4506599710,0,13,1,0,5,16,4,0,0,0,0,15723,6.4,15978,196,64,19.6,1572.3
4525005115,0,13,3,0,6,6,9,0,0,0,0,17924,7.0,18749,248,46,24.8,1792.4
4516402388,1,15,4,1,4,3,2,1,0,1,0,15833,7.2,18396,250,52,25.0,1583.3
4521730621,1,16,2,1,6,3,7,1,0,1,0,16691,7.4,19203,226,60,22.6,1669.1
4526612665,0,21,3,1,1,1,3,0,0,0,0,15301,7.0,18098,249,72,24.9,1530.1
4527526766,0,18,3,1,7,8,6,0,0,0,0,16132,7.0,17360,207,48,20.7,1613.2
4515305761,0,14,1,1,7,6,7,0,0,0,0,17513,7.2,18336,228,51,22.8,1751.3
4526921944,1,16,5,0,7,6,9,1,1,0,0,17108,7.0,18548,230,59,23.0,1710.8
4510935065,1,23,3,0,6,5,8,2,1,1,0,17178,7.0,18411,234,74,23.4,1717.8
4505405974,0,18,4,0,3,4,3,0,0,0,0,14511,6.6,16462,212,42,21.2,1451.1
4523899189,0,16,0,0,1,11,1,1,0,1,0,13199,6.2,15949,173,49,17.3,1319.9
4507851254,1,52,2,0,6,5,12,0,0,0,1,17107,6.8,17665,215,43,21.5,1710.7
4526397117,0,54,4,0,6,16,3,0,0,0,0,14731,6.2,15155,154,44,15.4,1473.1
4516262815,0,28,4,1,4,7,6,0,0,0,0,14937,6.8,16417,211,57,21.1,1493.7
4508188294,0,13,1,0,1,10,1,0,0,0,0,13340,6.2,15466,223,32,22.3,1334.0
4516175381,1,15,3,0,9,4,11,1,0,1,1,19684,7.4,20073,217,60,21.7,1968.4
4504961741,0,14,3,0,2,7,2,0,0,0,0,15461,6.8,17683,206,60,20.6,1546.1
4527013199,1,19,3,1,3,2,1,1,1,0,0,14700,6.8,17577,234,40,23.4,1470.0
4523014807,0,80,0,0,5,7,5,1,1,0,0,17026,7.0,18231,213,76,21.3,1702.6
4513262976,1,18,5,0,4,1,9,1,1,0,0,15357,6.8,17204,200,59,20.0,1535.7
4511560979,1,19,2,1,9,7,9,0,0,0,0,17498,7.0,17932,200,42,20.0,1749.8
4520677506,0,16,4,0,5,12,3,0,0,0,0,15140,6.4,15745,198,39,19.8,1514.0
4502187260,1,17,0,0,5,5,7,1,1,0,0,16398,7.0,17450,218,52,21.8,1639.8
4499958470,1,12,3,1,8,7,7,1,1,0,0,16972,7.0,18007,184,44,18.4,1697.2
4515405283,1,17,1,1,9,2,5,0,0,0,0,17777,7.4,19414,238,48,23.8,1777.7
4507361840,1,13,2,1,5,0,4,1,1,0,0,16184,7.0,18007,223,51,22.3,1618.4
4524432145,0,16,3,0,2,9,2,0,0,0,0,14085,6.4,15408,220,38,22.0,1408.5
4520393819,0,18,1,0,3,8,7,0,0,0,0,13944,6.6,15850,185,48,18.5,1394.4
4526463551,1,12,3,0,5,5,9,1,0,1,0,16730,7.0,17875,246,52,24.6,1673.0
4509912325,0,91,6,0,2,7,4,1,1,0,0,14507,6.4,16400,215,52,21.5,1450.7
4500758872,0,11,0,0,4,8,6,0,0,0,0,14327,6.6,16104,194,30,19.4,1432.7
4527276272,0,13,10,0,8,10,8,1,1,0,0,17048,7.0,18361,230,61,23.0,1704.8
4495265791,0,17,2,1,4,2,4,0,0,0,0,16103,7.0,17909,238,60,23.8,1610.3
4511710215,1,16,5,0,5,10,6,0,0,0,0,16413,6.8,18104,225,50,22.5,1641.3
4519161047,1,14,3,1,9,5,6,1,0,1,0,18122,7.2,19174,233,57,23.3,1812.2
4527552331,1,36,4,0,11,13,11,0,0,0,0,17166,6.8,17136,165,36,16.5,1716.6
4527674741,0,17,5,1,3,3,5,1,0,1,0,15079,6.6,15930,212,44,21.2,1507.9
4526242202,1,10,17,1,8,7,6,1,0,1,1,18766,6.8,17630,216,50,21.6,1876.6
4510087493,0,40,4,1,1,8,3,0,0,0,0,13802,6.4,15735,212,40,21.2,1380.2
4513447040,1,15,4,0,4,3,3,1,1,0,0,16044,7.0,18612,237,62,23.7,1604.4
4521428251,0,13,1,0,2,14,3,0,0,0,0,14535,6.6,16907,195,67,19.5,1453.5
4506659167,0,14,3,0,8,11,7,2,1,1,0,16936,6.6,16881,209,56,20.9,1693.6
4518419610,0,93,4,1,5,7,4,0,0,0,0,16082,6.6,17246,220,38,22.0,1608.2
4526228041,1,15,3,1,10,4,11,0,0,0,0,18346,7.0,18224,228,36,22.8,1834.6
4526718235,1,10,5,0,16,13,16,2,1,1,0,19437,7.0,18500,188,32,18.8,1943.7
4525334878,0,26,2,0,8,8,8,1,0,1,0,16145,7.2,19030,192,47,19.2,1614.5
4525766056,1,23,2,1,6,3,7,1,1,0,0,16600,7.2,18185,238,53,23.8,1660.0
4518530813,0,23,3,0,11,6,12,0,0,0,0,17944,7.0,17835,214,30,21.4,1794.4
4498407529,1,11,2,0,5,7,3,0,0,0,0,14439,6.4,16062,171,35,17.1,1443.9
4511237975,1,18,1,0,3,7,3,0,0,0,0,15008,6.8,17439,214,56,21.4,1500.8
4522154425,0,37,6,1,2,7,4,0,0,0,0,15262,6.6,17524,232,50,23.2,1526.2
4517945518,1,42,3,1,7,3,4,1,1,0,0,16305,7.0,18269,217,48,21.7,1630.5
4519991691,0,61,0,1,3,13,4,0,0,0,0,13908,5.4,12798,167,38,16.7,1390.8
4499304151,0,43,5,1,8,2,11,1,1,0,0,17554,7.2,19243,204,51,20.4,1755.4
4464398381,0,18,1,0,7,10,8,0,0,0,0,15543,6.4,15357,193,44,19.3,1554.3
4498032785,1,16,4,1,8,0,12,1,1,0,0,17519,7.2,19252,222,52,22.2,1751.9
4519579618,1,12,2,1,11,7,11,2,1,1,0,17788,7.0,17625,178,50,17.8,1778.8
4519214985,1,17,3,0,8,7,14,0,0,0,0,17261,6.8,17685,219,44,21.9,1726.1
4515178661,0,18,4,1,5,4,5,1,0,1,0,16313,6.8,17999,234,45,23.4,1631.3
4513554113,0,16,2,0,0,7,0,0,0,0,0,12774,6.6,15643,199,44,19.9,1277.4
4526270984,0,26,2,0,4,9,3,0,0,0,0,16003,7.2,18376,229,61,22.9,1600.3
4505401172,0,15,5,1,7,7,6,1,1,0,0,15472,6.8,17032,181,54,18.1,1547.2
4515376975,1,11,3,0,4,6,5,1,0,1,0,16697,7.0,19148,233,69,23.3,1669.7
4527079464,1,20,2,1,8,7,12,1,1,0,0,17065,7.0,18597,229,48,22.9,1706.5
4511287504,0,17,3,0,4,4,5,0,0,0,0,15374,7.0,17614,221,48,22.1,1537.4
4526126419,1,17,4,0,8,8,9,2,1,1,0,17882,6.8,17930,205,64,20.5,1788.2
4526346248,1,11,0,1,5,5,5,0,0,0,1,17803,7.0,18782,242,52,24.2,1780.3
4499619236,0,44,1,0,7,12,12,1,0,1,0,16548,6.8,17321,192,56,19.2,1654.8
4511513768,1,11,0,1,14,5,9,1,1,0,0,19433,7.0,18610,213,46,21.3,1943.3
4516759278,1,21,5,1,8,4,7,1,1,0,1,17790,6.8,17688,190,56,19.0,1779.0
4516124063,0,17,3,1,4,10,7,1,1,0,0,14719,6.6,16802,200,40,20.0,1471.9
4515573943,0,14,2,0,7,10,3,0,0,0,0,16418,6.8,17424,199,52,19.9,1641.8
4524787748,0,18,1,0,5,7,9,0,0,0,0,16566,7.2,18441,216,44,21.6,1656.6
4519024034,1,20,3,1,9,5,13,1,0,1,2,20356,7.0,17899,225,49,22.5,2035.6
4527301356,0,13,2,0,10,10,8,1,0,1,0,18524,7.0,18597,194,58,19.4,1852.4
4514548275,1,20,4,1,7,3,8,2,1,1,0,17507,7.2,19641,250,64,25.0,1750.7
4523668637,0,54,2,1,8,4,6,2,1,1,0,16774,7.2,18465,240,48,24.0,1677.4
4500687748,0,16,6,0,3,4,2,1,0,1,0,15527,6.8,18231,223,48,22.3,1552.7
4510701334,0,17,2,0,2,8,1,1,0,1,0,14154,6.8,17350,206,60,20.6,1415.4
4526402561,1,39,5,0,1,4,2,0,0,0,0,14783,7.0,18120,248,54,24.8,1478.3
4511593517,1,22,4,0,8,6,7,1,1,0,0,18070,7.2,19549,237,53,23.7,1807.0
4518610443,0,18,4,0,6,7,9,1,1,0,0,15689,6.6,17178,171,63,17.1,1568.9
4507440061,0,41,4,1,9,6,10,1,1,0,0,17090,7.2,18470,216,44,21.6,1709.0
4526858516,0,18,6,1,1,5,0,1,1,0,0,14524,6.4,16989,234,64,23.4,1452.4
4513222024,0,16,3,1,3,2,4,1,1,0,0,15496,6.6,16404,238,42,23.8,1549.6
4525614725,1,15,1,1,8,4,7,0,0,0,0,17972,7.4,19649,254,37,25.4,1797.2
4526220423,0,39,4,0,4,8,5,0,0,0,0,15124,6.6,16323,185,50,18.5,1512.4
4523424930,1,15,6,1,4,4,7,0,0,0,0,16784,7.2,18335,267,47,26.7,1678.4
4525971352,0,12,2,0,4,13,3,1,0,1,0,14157,6.0,15002,158,44,15.8,1415.7
4527157118,1,14,2,0,12,5,10,1,1,0,0,19296,7.4,18995,222,56,22.2,1929.6
4502220585,1,19,4,1,15,4,23,1,1,0,1,22134,7.6,20809,234,59,23.4,2213.4
4521217676,1,16,3,0,13,9,12,0,0,0,0,18734,7.2,19093,187,55,18.7,1873.4
4523654573,1,12,3,1,7,4,6,1,1,0,0,17914,7.0,18528,240,62,24.0,1791.4
4525939080,1,15,3,0,10,7,12,0,0,0,0,17892,7.0,18432,197,52,19.7,1789.2
4497564028,1,20,6,0,13,2,13,1,0,1,0,19969,7.2,19752,255,55,25.5,1996.9
4508363234,0,14,3,1,4,8,4,1,1,0,0,16250,6.8,17320,236,49,23.6,1625.0
4514798405,0,18,2,1,5,6,7,1,1,0,0,15850,6.2,15600,210,51,21.0,1585.0
4513522671,0,16,2,0,6,4,4,1,1,0,0,16505,6.8,18233,245,50,24.5,1650.5
4524354626,0,22,1,1,9,3,16,1,0,1,0,18741,7.2,19102,243,44,24.3,1874.1
4522199667,0,10,0,0,8,10,10,0,0,0,0,17051,7.0,17619,208,42,20.8,1705.1
4523011787,1,14,2,1,10,5,12,1,1,0,0,18936,7.2,19738,253,51,25.3,1893.6
4524303948,0,39,1,0,7,6,7,0,0,0,0,15551,6.4,15956,176,42,17.6,1555.1
4493672467,0,19,0,1,6,8,4,1,1,0,0,16455,7.2,18317,217,56,21.7,1645.5
4518444031,0,16,5,1,10,8,12,1,1,0,0,17357,7.0,18388,191,59,19.1,1735.7
4525839513,0,12,4,0,6,4,5,1,0,1,0,16293,7.0,18893,229,40,22.9,1629.3
4506840559,1,30,3,1,6,4,5,1,1,0,0,16541,6.8,17961,211,51,21.1,1654.1
4506029012,1,19,2,1,9,4,11,0,0,0,1,19477,7.2,18390,224,41,22.4,1947.7
4520540286,1,19,6,0,4,5,5,1,1,0,0,16331,7.2,18927,246,60,24.6,1633.1
4510908073,0,16,4,0,7,12,4,0,0,0,0,16115,7.0,17647,193,52,19.3,1611.5
4500852521,0,35,2,1,6,5,6,0,0,0,0,16575,7.0,18673,233,50,23.3,1657.5
4502456299,0,80,1,1,5,5,5,0,0,0,0,15161,6.6,17135,174,40,17.4,1516.1
4527675281,0,17,3,0,3,2,6,2,1,1,0,15097,7.0,17461,226,40,22.6,1509.7
4518730681,0,13,1,0,7,6,8,2,1,1,0,16514,6.8,17281,216,50,21.6,1651.4
4497864725,1,20,7,1,11,2,16,0,0,0,0,19770,7.2,19116,232,48,23.2,1977.0
4525924001,1,16,12,1,9,4,8,1,1,0,0,17915,7.0,19615,225,56,22.5,1791.5
4513512773,1,15,2,0,5,5,4,0,0,0,0,16450,7.2,18742,222,72,22.2,1645.0
4527613932,0,12,2,1,6,3,5,0,0,0,0,16007,6.8,17907,221,40,22.1,1600.7
4526408349,0,17,4,1,4,5,4,2,1,1,0,16552,7.2,18731,227,57,22.7,1655.2
4517559119,0,17,2,0,5,5,4,0,0,0,0,15750,6.8,16898,216,49,21.6,1575.0
4527363053,1,37,2,1,7,4,6,2,1,1,0,17162,7.6,20178,249,44,24.9,1716.2
4518856826,0,49,4,0,10,13,9,2,1,1,0,17743,7.0,17923,194,50,19.4,1774.3
4527339142,0,48,1,1,5,4,5,1,1,0,0,15527,6.4,16705,185,44,18.5,1552.7
4510871194,0,38,3,0,4,9,4,0,0,0,0,15585,7.2,18357,216,55,21.6,1558.5
4525983895,1,17,2,0,7,2,5,1,0,1,0,17026,6.8,18847,254,40,25.4,1702.6
4508360116,1,37,3,1,6,5,7,1,1,0,0,16149,7.0,18253,217,44,21.7,1614.9
4511838244,0,11,2,0,1,6,2,0,0,0,0,13728,6.8,17193,204,48,20.4,1372.8
4515607398,1,19,2,0,8,3,7,1,1,0,0,18003,7.4,20207,248,77,24.8,1800.3
4508344730,1,16,1,1,7,6,10,1,1,0,0,16497,7.0,17789,201,57,20.1,1649.7
4519023406,0,15,14,0,9,6,10,0,0,0,0,17666,6.4,17054,195,50,19.5,1766.6
4524668512,1,19,5,1,6,9,8,1,0,1,0,16711,7.0,17375,217,52,21.7,1671.1
4526039823,0,14,4,1,5,6,5,1,1,0,0,15414,6.8,17454,208,48,20.8,1541.4
4518118061,0,18,3,0,13,10,17,0,0,0,0,19372,7.0,18078,201,47,20.1,1937.2
4510115879,0,18,2,0,4,12,6,0,0,0,0,15207,6.6,16955,213,44,21.3,1520.7
4518384119,1,17,3,0,7,15,11,0,0,0,0,16378,6.4,16097,189,48,18.9,1637.8
4508242433,1,84,3,1,7,2,9,1,1,0,0,16683,7.2,19168,223,60,22.3,1668.3
4508781088,1,16,2,0,7,7,7,1,0,1,0,17215,7.0,18989,256,47,25.6,1721.5
4508196415,0,17,4,0,7,9,7,0,0,0,0,17177,6.8,18796,228,68,22.8,1717.7
4520393840,0,18,3,1,9,7,13,1,1,0,0,17682,6.6,17214,195,51,19.5,1768.2
4520307330,0,13,1,0,10,6,10,0,0,0,0,16744,7.0,19007,183,42,18.3,1674.4
4527034667,0,17,2,0,8,5,10,1,0,1,0,17812,7.0,19113,234,41,23.4,1781.2
4526945027,0,15,3,0,1,6,1,0,0,0,0,14971,6.6,17477,255,55,25.5,1497.1
